Cuenca/Litoral;Departamento;Municipio;Sitio desembarco;Método de pesca;Horas_trabajadas_inf;Horas_trabajadas_sup;Peso_total_inf;Peso_total_sup;Profundidad_inf;Profundidad_sup;Costo_total_inf;Costo_total_sup;Ingresos_inf;Ingresos_sup
Magdalena;Bolívar;Achí;Guacamayo;Barredera;3,565450029;10,16405005;1,385999992;21,08015071;1,4;6,1425;0;31525;4081;142025
Magdalena;Bolívar;Achí;Guacamayo;Chinchorro continental;2,569000053;15,77159996;5,938800011;207,3136002;0,7;3,9;0;74100;8925,49;738543
Magdalena;Bolívar;Achí;Guacamayo;Cóngolo;2,8;10,4;1,306199968;24,58300055;1,05;4,1925;0;25285;4977;161538
Magdalena;Bolívar;Achí;Guacamayo;Línea de mano fija continental;9,919000053;20,6960001;0;22,54199921;0,7;3,25;0;20020;0;162058
Magdalena;Bolívar;Achí;Guacamayo;Palangre calandrio;9,505999947;21,0989994;0;16,25;0,7;5,2;0;6500;4200;109785
Magdalena;Bolívar;Achí;Guacamayo;Red de enmalle de deriva continental;1,980999947;9,01420002;2,945599861;62,25959877;2,1;7,02;0;12220;9487,52;204999,6
Magdalena;Bolívar;Achí;Guacamayo;Red de enmalle de encierro continental;2,7125;11,7;19,51249967;124,6375025;0,7;2,6;0;28275;35630;609960
Magdalena;Bolívar;Achí;Guacamayo;Red de enmalle fija continental;11,46599941;27,7289999;1,96699996;61,75;0,7;3,9;0;11700;3500;234000
Magdalena;Bolívar;Achí;Providencia o Caimancito;Atarraya;2,559900062;10,16340023;3,158400025;44,39240192;1,4;5,2;0;16900;8876;200291
Magdalena;Bolívar;Achí;Providencia o Caimancito;Línea de mano fija continental;11,59549957;23,96809912;0,947100015;5,666699927;0,7;1,3;0;0;4732;28327
Magdalena;Bolívar;Achí;Providencia o Caimancito;Palangre calandrio;11,68299957;24,63760006;0,95200001;6,588399792;0,35;1,43;0;3900;3396,4;33550,92
Magdalena;Bolívar;Achí;Providencia o Caimancito;Red de enmalle fija continental;10,96900005;24,98599911;0,314999992;13,46085007;1,05;3,9;0;0;0;51090
Magdalena;Bolívar;Altos Del Rosario;Puerto La Candelaria;Atarraya;0,7;27,87135068;1,267349989;50,68830147;0,7;5,2;0;31200;0;286000
Magdalena;Bolívar;Altos Del Rosario;Puerto La Candelaria;Atarraya rastra;0,943600018;6,5;1,222900002;33,44769913;1,75;6,5;0;5200;0;106223
Magdalena;Bolívar;Altos Del Rosario;Puerto La Candelaria;Barredera;1,783950018;6,676149971;0,831950012;24,75655018;1,4;3,9;0;0;0;151255
Magdalena;Bolívar;Altos Del Rosario;Puerto La Candelaria;Chinchorro continental;0,469000012;17,24124957;2,016349971;152,250803;1,4;5,2;0;31200;0;477870,25
Magdalena;Bolívar;Altos Del Rosario;Puerto La Candelaria;Palangre calandrio;4,139800091;20,18380028;2,991799984;15,88859991;2,1;5,2;0;0;1960;87360
Magdalena;Bolívar;Altos Del Rosario;Puerto La Candelaria;Red de enmalle de deriva continental;0,909999967;21,69440063;1,19;68,18499901;1,4;5,85;0;24700;0;338000
Magdalena;Bolívar;Altos Del Rosario;Puerto La Candelaria;Red de enmalle fija continental;9,8;29,51000099;2,210950061;48,42370171;0,7;5,85;0;22100;4200;221000
Magdalena;Bolívar;Cicuco;Puerto Amor;Arpón;6,458899965;44,36574871;1,678949976;20,21175017;0,7;2,145;8400;34190;0;171340
Magdalena;Bolívar;Cicuco;Puerto Amor;Atarraya;0,81899997;12,9285001;0,850499998;32,00469908;0,7;10,4;0;19532,5;0;92560
Magdalena;Bolívar;Cicuco;Puerto Amor;Chinchorra;2,42900002;57,65499802;2,281999993;91;0,7;2,6;2800;74100;0;502190
Magdalena;Bolívar;Cicuco;Puerto Amor;Gaviota;1,918700056;6,305;16,7839003;95,3485006;1,26;3,25;21420;58500;75670;394225
Magdalena;Bolívar;Cicuco;Puerto Amor;Línea de mano;10,43;30,16;0,805;25,61;1,12;6,5;1960;23530;4200;132470
Magdalena;Bolívar;Cicuco;Puerto Amor;Palangre calandrio;5,566400032;68,79859917;0,344399997;20,41;0,7;11,05;0;53885;0;163683
Magdalena;Bolívar;Cicuco;Puerto Amor;Red de enmalle de deriva continental;1,322299999;22,42369997;0,249900006;28,02280043;3,29;18,2;0;19045;0;152412
Magdalena;Bolívar;Cicuco;Puerto Amor;Red de enmalle de encierro continental;4,2;7,8;15,71500053;29,18500099;1,05;1,95;6440;11960;25830;47970
Magdalena;Bolívar;Cicuco;Puerto Amor;Red de enmalle fija continental;10,58820002;58,94980087;0,979999983;51,62040123;0,7;7,8;0;45500;0;267044,375
Magdalena;Bolívar;Cicuco;Puerto Asure;Arpón;1,100749993;54,40499988;0,243249992;18,70700045;0,7875;2,6;0;43647,5;0;83362,5
Magdalena;Bolívar;Cicuco;Puerto Asure;Atarraya;0,850499994;30,71509894;1,416799955;53,19600035;1,05;10,4;0;34599,5;0;177450
Magdalena;Bolívar;Cicuco;Puerto Asure;Chinchorra;4,9;63,7;1,912400012;131,624998;0,7;2,6;7847;81835;9068,5;644130,5
Magdalena;Bolívar;Cicuco;Puerto Asure;Línea de mano;12,4075;55,575;2,530499982;30,20549955;0,7;6,8575;5915;31330;14280;200850
Magdalena;Bolívar;Cicuco;Puerto Asure;Nasas de Peces;9,476249933;44,21299906;0,997499987;31,02125087;1,4;12,35;0;15080;490;88137,92
Magdalena;Bolívar;Cicuco;Puerto Asure;Palangre calandrio;10,5;91,29770012;0,550200003;40,47550067;0,7;10,4;0;68555,5;0;279552
Magdalena;Bolívar;Cicuco;Puerto Asure;Red de enmalle de deriva continental;1,701699996;24,7;0,313600001;70,395;2,345;15,6;0;27690;0;346047
Magdalena;Bolívar;Cicuco;Puerto Asure;Red de enmalle de encierro continental;4,97;24,765;8,620499907;69,46419952;0,805;3,315;7798;39910;10192;258180
Magdalena;Bolívar;Cicuco;Puerto Asure;Red de enmalle fija continental;10,85;64,35;0,909999967;67,07999802;0,7;9,1;0;63050;0;334334
Magdalena;Bolívar;Córdoba;Concepción - Tacamocho;Atarraya;2,1;7,15;1,820000017;14,10499957;2,8;7,084999907;0;2600;0;40300
Magdalena;Bolívar;Córdoba;Concepción - Tacamocho;Chinchorra;9,569000053;31,46000099;7,224699802;89,81569794;2,1;9,75;8050;44219,5;52129;679458
Magdalena;Bolívar;Córdoba;Concepción - Tacamocho;Línea de mano;1,656199923;31,6419997;0,7;24,83;1,4;19,5;1260;27560;4200;157690
Magdalena;Bolívar;Córdoba;Concepción - Tacamocho;Palangre calandrio;8,4;26;1,469999933;16,25;2,1;8,190000248;0;4550;0;129915,5
Magdalena;Bolívar;Córdoba;Concepción - Tacamocho;Red de enmalle de deriva continental;1,75;7,060299931;2,253999953;16,28899965;4,2;9,62;0;0;0;0
Magdalena;Bolívar;Córdoba;Concepción - Tacamocho;Red de enmalle fija continental;2,730000067;27,3;1,469999933;23,66000099;2,1;10,4;0;14300;0;170300
Magdalena;Bolívar;Magangué;Barrio Abajo - Barbosa (Magangué);Red de enmalle fija continental;12,13099995;27,5210001;2,369500035;23,24725022;2,8;7,8;0;17810;9800;170137,5
Magdalena;Bolívar;Magangué;Barrio Arriba - Barbosa (Magangué);Chinchorro continental;7,770350008;16,8025;19,81700016;126,2819997;1,05;3,705;25025;64155;89075;466700
Magdalena;Bolívar;Magangué;Barrio Arriba - Barbosa (Magangué);Red de enmalle de deriva continental;2,8;15,1710001;1,05;16,85839942;2,1;5,2;0;3900;0;104000
Magdalena;Bolívar;Magangué;Barrio Arriba - Barbosa (Magangué);Red de enmalle fija continental;11,55;26,2210001;0,881999993;24,77995071;1,05;7,8;0;15600;0;117000
Magdalena;Bolívar;Magangué;Guazo;Atarraya;1,282400029;15,51875;0,819699978;80,63509981;1,4;15,47;0;9275,5;2156;130143
Magdalena;Bolívar;Magangué;Guazo;Chinchorro continental;2,542749953;23,34474998;0,101499997;63,92750025;1,4;13;0;39000;11053;419640
Magdalena;Bolívar;Magangué;Guazo;Línea de mano;2,8;23,37920076;0,440999988;8,19;1,19;10,4;700;2600;5040;46280
Magdalena;Bolívar;Magangué;Guazo;Línea de mano fija continental;2,82099998;10,4;0,387800002;13,5394997;2,1;7,8;0;2600;2800;117000
