Cuenca o Litoral;Departamento;Municipio;Sitio de desembarco...10;Tipo de unidad;Especie;Peso_total_inf;Peso_total_sup;Precio_x_Kg_inf;Precio_x_Kg_sup;Numero_individuos_inf;Numero_individuos_sup;kg_ind_inf;kg_ind_sup
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Aluterus monoceros;1,015;58,76;2800;10400;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Anadara similis;6,65;12,35;19600;36400;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Anadara spp.;1,75;135,85;18900;45500;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Anadara tuberculosa;2,7125;35,9125;21175;42900;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Ariopsis seemanni;3,3775;195,13;1592,5;7800;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Auxis brachydorax;60,06;345,54;1274;2600;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Bagre panamensis;7,21;798,2;1400;9620;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Bagre pinnimaculatus;2,1;102,83;4865;11700;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Brotula clarkae;2,8;778,96;6300;31200;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Callinectes spp.;1,4;56,615;13790;33800;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Callinectes toxotes;1,75;18,2;1750;31200;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Caranx caballus;3,85;361,4325;2800;11700;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Caranx caninus;7,21;973,18;2632;10400;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Caulolatilus affinis;1,12;187,46;3500;11700;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Centropomus armatus;1,4;90,6425;4900;18200;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Centropomus medius;1,4;172,25;4200;16900;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Centropomus unionensis;10,85;20,15;8400;15600;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Centropomus viridis;2,3975;86,6125;9100;23595;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Chaetodipterus zonatus;2,275;56,225;2275;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Coryphaena hippurus;7,63;1216,67;5180;19500;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Cyclopsetta querna;1,6625;30,3875;2800;11115;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Cynoponticus coniceps;1,155;402,025;3500;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Cynoscion albus;2,87;359,19;12600;35100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Cynoscion nortoni;37,45;69,55;12600;23400;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Cynoscion phoxocephalus;2,1;511,5175;6300;26000;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Cynoscion squamipinnis;1,47;281,84;5740;20800;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Diapterus brevirostris;4,9175;354,9325;2100;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Diplectrum spp.;62,3;115,7;4200;7800;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Dosidicus gigas;2,485;78,325;5600;14820;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Epinephelus analogus;1,75;178,1;6300;22100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Epinephelus quinquefasciatus;2,135;81,25;7070;18200;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Epinephelus spp.;1,75;98,085;4830;18200;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Euthynnus lineatus;4,55;804,31;1400;5200;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Haemulopsis axillaris;6,7375;647,4;2800;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Haemulopsis elongatus;13,16;48,425;2870;7670;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Hoplopagrus guentherii;12,25;22,75;7700;14300;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Hyporthodus acanthistius;2,1;131,17;7700;20800;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Hyporthodus niphobles;2,1;34,775;6650;21450;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Isopisthus remifer;280;520;3500;6500;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Istiophorus platypterus;8,855;345,8;6300;12870;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Katsuwonus pelamis;33,25;217,36;3010;10270;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Larimus acclivis;10,57;1421,94;3500;8710;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Larimus argenteus;11,83;851,5;4060;9880;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Larimus effulgens;307,335;3221,4;3570;7800;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Larimus spp.;5,25;1003,6;2100;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Lobotes pacifica;2,6075;104,78;5600;20800;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Lolliguncula diomedeae;0,7;30,68;7630;20930;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Lutjanus aratus;2,3275;11,9275;10500;19500;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Lutjanus argentiventris;1,295;73,84;8190;21190;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Lutjanus guttatus;1,05;126,1;7000;35100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Lutjanus peru;4,865;242,255;8400;26000;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Macrodon mordax;2,1;57,005;5600;20800;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Melongena patula;1,4;33,8;1400;26000;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Menticirrhus nasus;2,17;22,165;2170;6370;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Menticirrhus spp.;1,05;54,6;2800;9230;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Mugil cephalus;8,295;819,8775;3150;10400;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Natica unifasciata;3,15;27,7875;11200;22100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Notarius troschelii;2,87;68,12;2450;9360;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Oligoplites altus;4,025;545,5125;1225;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Oligoplites refulgens;83,3;285,74;700;1300;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Oligoplites spp.;2,835;100,035;1225;5200;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Opisthonema medirastre;19,18;514,1175;700;3900;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Opisthonema spp.;9,24;581,1325;700;6045;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Otros menudo;4,55;478,075;1400;3900;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Otros pescadilla;6,44;322,9525;3272,5;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Panulirus gracilis;0,7;31,33;15015;45500;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Paralonchurus dumerilii;2,765;32,76;2590;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Penaeus californiensis;2,8;5,2;28000;52000;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Penaeus occidentalis;1,75;196,17;18200;65000;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Peprilus spp.;12,81;42,51;4900;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Polydactylus approximans;2,94;57,005;2485;9490;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Polydactylus opercularis;4,97;58,24;2065;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Pontinus sierra;315;585;8050;14950;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Protrachypene precipua;0,875;145,6;2800;6500;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Rhonciscus bayanus;7,35;13,65;6300;11700;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Sciades dowii;2,45;127,4;5600;14300;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Scomberomorus sierra;2,45;299,585;1400;16900;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Selene peruviana;7,105;940,615;2100;10010;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Selene spp.;22,05;40,95;3150;5850;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Seriola peruana;2,5375;160,3875;4025;14625;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Seriola rivoliana;4,2;45,5;4725;17550;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Sphoeroides spp.;1,05;54,86;4200;10400;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Sphyraena ensis;1,75;458,12;2100;14300;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Sphyraena idiastes;5,53;89,7;4620;14300;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Sphyraena spp.;11,06;614,64;3220;9555;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Synodus scituliceps;2,1;3,9;2100;3900;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Thunnus albacares;9,17;700,96;4900;16900;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Trachinotus kennedyi;5,25;9,75;2800;5200;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Trachypenaeus spp.;1,05;25,09;8400;32500;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Tylosurus fodiator;2,2225;235,0725;1400;3900;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Tylosurus pacificus;3,465;332,15;1050;5200;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Xenichthys spp.;5,25;793,975;1400;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Xenichthys xanti;2,625;10,725;1102,5;3802,5;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;MA;Xiphopenaeus riveti;1,75;126,1;2800;15600;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;PM;Callinectes spp.;34,65;64,35;2100;3900;;;;
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;PM;Callinectes toxotes;5,39;169,52;2100;4940;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Ablennes hians;2,1;599,04;1400;5200;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Alectis ciliaris;106,4;197,6;4200;7800;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Aluterus monoceros;1,4;513,63;1400;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Anadara similis;7;13;14000;26000;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Anadara spp.;1,75;94,8025;18900;45500;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Anadara tuberculosa;2,1875;74,425;12950;41600;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Ariopsis seemanni;8,47;3179,8;700;3484;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Auxis brachydorax;4,55;879,32;700;3900;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Bagre panamensis;2,3275;647,27;1400;14170;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Bagre pinnimaculatus;1,8375;137,8;4900;13000;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Balistes polylepis;18,76;76,96;2170;6370;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Brotula clarkae;3,5;349,05;5600;28600;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Callinectes spp.;2,1;68,445;14700;46800;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Callinectes toxotes;3,976;82,355;14630;40430;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Canthidermis maculata;35;65;12600;23400;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Caranx caballus;5,81;2053,87;2450;11700;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Caranx caninus;3,70125;965,575;2800;13000;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Caulolatilus affinis;2,66;105,82;2100;10660;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Centropomus armatus;0,7;59,67;4200;19500;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Centropomus medius;0,791;223,535;4900;19500;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Centropomus unionensis;0,805;59,67;3115;16510;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Centropomus viridis;3,29;61,88;7000;27560;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Cetengraulis mysticetus;1002,4;19011,2;350;650;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Chaetodipterus zonatus;4,2;260,91;2240;11700;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Chloroscombrus orqueta;2,8;5,2;2100;3900;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Coryphaena hippurus;7;532,35;3500;24700;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Cyclopsetta querna;1,372;37,18;2170;9360;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Cynoponticus coniceps;1,4;271,232;2100;10400;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Cynoscion albus;2,8;465,01;11900;37700;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Cynoscion phoxocephalus;1,4;780,0975;6300;24050;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Cynoscion squamipinnis;2,275;1222;4900;20800;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Diapterus brevirostris;8,4;520;1008;7800;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Diplectrum pacificum;3,815;251,485;2100;7800;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Diplectrum spp.;7,7;14,3;3500;6500;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Donax dentifer;1,7115;54,145;14000;49400;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Dosidicus gigas;14,875;123,5;11375;48100;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Elagatis bipinnulata;35;65;2100;3900;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Elattarchus archidium;14,35;26,65;1400;2600;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Epinephelus analogus;1,12;90,61;3220;23400;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Epinephelus quinquefasciatus;2,8;198,38;4200;24700;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Epinephelus spp.;3,08;116,9025;4200;23400;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Euthynnus lineatus;6,02;1713,4;1400;10400;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Haemulopsis axillaris;10,5175;471,575;2100;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Haemulopsis elongatus;3,22;532,675;2415;18980;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Hemanthias signifer;6,692;239,72;7000;29640;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Hoplopagrus guentherii;23,625;248,625;7280;22880;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Hyporthodus acanthistius;2,1;141,7;4900;32500;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Hyporthodus niphobles;5,88;343,72;4480;26000;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Isopisthus remifer;98,84;3120;2800;14950;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Istiophorus platypterus;11,487;210,99;4130;15990;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Katsuwonus pelamis;25,9;635,05;1925;6500;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Kyphosus ocyurus;49,35;1923,935;3815;10400;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Larimus acclivis;30,24;1592,5;3185;10985;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Larimus argenteus;210;753,87;4200;7800;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Larimus effulgens;95,2;1105;4200;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Larimus spp.;13,79;609,05;2100;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Larkinia grandis;0,78225;18,24225;12075;28275;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Lepophidium negropinna;8,05;98,28;2030;9620;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Lobotes pacifica;2,1;147,16;3150;23660;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Lolliguncula diomedeae;0,875;90,675;6650;46800;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Lutjanus aratus;4,2;7,8;7000;13000;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Lutjanus argentiventris;1,05;435,7275;8400;19695;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Lutjanus guttatus;0,7;137,41;7000;32500;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Lutjanus jordani;3,4125;38,5125;5845;19045;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Lutjanus novemfasciatus;7,35;2196,285;6615;16315;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Lutjanus peru;1,2425;780;5600;28990;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Macrodon mordax;5,4775;213,395;5285;21385;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Makaira spp.;12,6;23,4;4900;9100;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Melongena patula;0,7;45,37;5775;39000;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Menticirrhus nasus;5,635;11,635;4935;10335;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Mugil cephalus;19,6525;558,155;2100;11700;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Natica unifasciata;0,84875;101,075;8750;39000;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Notarius troschelii;1,05;202,28;2100;12220;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Oligoplites altus;2,1;49,075;350;2405;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Oligoplites refulgens;1,4;9,425;350;1202,5;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Oligoplites spp.;2,1;3,9;2800;5200;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Opisthonema medirastre;154;1371,5;350;3087,5;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Opisthonema spp.;65,59;364;350;767;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Otros menudo;3,507;1137,955;700;3900;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Otros pescadilla;2,8;520;2100;10400;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Panulirus gracilis;0,7;67,275;7000;52000;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Paralonchurus dumerilii;2,324;306,41;4812,5;12805;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Penaeus californiensis;42;78;30800;57200;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Penaeus occidentalis;1,4;195;14000;62400;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Perna viridis;8,925;271,7;4686,5;26910;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Polydactylus approximans;37,45;151,45;3850;7150;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Pontinus sierra;7;13;2100;3900;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Protrachypene precipua;6,86;664,95;5320;19890;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Rhonciscus bayanus;4,025;144,625;2100;11700;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Schedophilus haedrichi;24,605;159,25;5600;12805;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Sciades dowii;2,1;137,93;5600;13000;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Scomberomorus sierra;1,4;390;1750;16900;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Selar crumenophthalmus;15,19;3250;798;3445;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Selene peruviana;7;1170;2100;13000;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Selene spp.;26,95;50,05;2660;4940;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Seriola peruana;13,72;267,02;4270;17355;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Seriola rivoliana;6,09;171,6;4690;19825;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Sphoeroides spp.;1,05;156;4900;13000;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Sphyraena ensis;1,05;789,88;2800;15600;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Sphyraena idiastes;3,22;1406,08;4620;23400;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Stellifer scierus;8,624;36,14;6720;35880;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Thunnus albacares;5,8275;1300;2800;11700;;;;
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);MA;Thunnus spp.;8,33;240,76;3080;13000;;;;
