Cuenca/Litoral;Departamento;Municipio;Sitio desembarco;Especie;Nejempl_inf;Nejempl_sup;Peso_total_inf;Peso_total_sup;Valor_inf;Valor_sup;Valor_x_kg_inf;Valor_x_kg_sup;kg_x_ind_inf;kg_x_ind_sup
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Selene setapinnis;5;10;5,2675;367,25;16170;1101750;1645;4745;0;0,360750014
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Selene vomer;5;10;0,84;358,8;3920;847600;1400;6760;0;0,883999994
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Seriola dumerili;5;10;4,34;12,74;22750;100750;3605;10205;2,345;12,545
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Seriola rivoliana;5;10;0,7;12,415;4900;94055;4760;10400;0;0,664299986
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Sparisoma chrysopterum;5;10;2,1525;5,7525;6615;22815;2135;5135;0,021000001;0,741000029
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Sphyraena barracuda;5;10;0,9625;28,145;6142,5;153432,5;3552,5;8905;0,086099999;2,099500005
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Sphyraena guachancho;5;10;1,2075;103,48;5460;517400;3500;9100;0;0,878150015
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Styracura schmardae;5;10;0,7;1,3;1400;2600;1400;2600;0,7;1,3
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Trachinotus carolinus;5;10;0,7;17,03;4200;101400;4180,000303;9100;0;3,38
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Trachinotus goodei;5;10;1,68;7,8;6720;38220;2800;6370;0,022399999;1,211599999
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Trichiurus lepturus;5;10;1,4;78;3885;152880;1190;7800;0;1,469000025
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Tylosurus acus;5;10;35;65;35000;65000;700;1300;0;0
Caribe;La Guajira;Dibulla;Puerto Abajo (Dibulla);Xiphopenaeus kroyeri;5;10;2,8;93,6;19600;585000;3281,25;13000;0;0
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Ablennes hians;5;10;1,368499984;27,2285;4637,5;81737,5;2131,111146;4997,779017;0,643649983;1,651649951
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Acanthurus bahianus;5;10;7,7;55,9260001;12215;91910;1025,477946;2632,5;0;0
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Acanthurus chirurgus;5;10;3,465;99,71;6783;179478;1260;2600;0;0,316549995
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Aetobatus narinari;5;10;5,215;58,435;12320;233740;1400;5200;0;21,38304996
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Albula vulpes;5;10;1,900499982;33,28;2677,5;71240;1021,499186;3250;0;0,508950014
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Alectis ciliaris;5;10;0,717500004;70,525;2975;351000;2800;7150;0;6,5
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Anisotremus surinamensis;5;10;0,7;47,06;2800;188240;2137,058694;6500;0;3,9
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Anisotremus virginicus;5;10;0,7;50,9275;4095;254637,5;3356,817811;7800;0;0,417949991
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Archosargus probatocephalus;5;10;1,435;20,605;5145;61815;2100;5005;0,1981;0,683149968
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Archosargus rhomboidalis;5;10;0,7;48,945;3535;293670;2769,070844;9078,333545;0;0,674699976
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Ariidae;5;10;1,1375;467,35;4550;1402050;1575;5200;0,035000001;6,379750037
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Ariopsis canteri;5;10;0,77875;18,2;2684,5;66365;2100;6842,108203;0;3,115449989
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Auxis rochei;5;10;8,33;32,90299955;23590;151450;1470;6036,7125;0;0
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Auxis thazard;5;10;1,75;435,5;4375;1222650;1050;5525;0;3,119999969
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Bagre filamentosus;5;10;0,7;62,3025;2100;234000;2091,59853;6500;0;2,477149962
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Balistes capriscus;5;10;2,8;546;5600;1241987,5;1190;3250;0;0,429000017
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Balistes vetula;5;10;17,64;284,31;31500;426465;1050;3120;0,014;0,412100016
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Bothus lunatus;5;10;4,48;40,1180003;4480;41600;680,6995935;2210;0;0,278200006
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Calamus penna;5;10;0,7;33,54;4200;195000;3500;10400;0;0,65
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Caranx bartholomaei;5;10;9,3625;343,2;47031,25;1764750;2800;8775;0;0,422500004
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Caranx crysos;5;10;2,1;443,17;0;2730000;0;11700;0;0,520000008
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Caranx hippos;5;10;1,4;1064,062997;2800;6368440;489,4000952;11050;0;3,37609988
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Caranx latus;5;10;1,483999953;1627,145;0;9849320;0;11050;0;1,888249919
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Caranx lugubris;5;10;1,05;1,95;6300;11700;4200;7800;0,210000008;0,390000015
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Caranx ruber;5;10;30,8;57,2;92400;171600;2100;3900;0,153999999;0,285999998
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Carcharhinus falciformis;5;10;1,4;69,16;7280;372840;1760,00166;11960;0;69,16
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Carcharhinus leucas;5;10;1,4;12,35;12600;110500;4200;14300;0,804999983;5,85
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Carcharhinus limbatus;5;10;21;39;189000;351000;6300;11700;1,05;1,95
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Carcharhinus porosus;5;10;2,8;5,2;19600;36400;4900;9100;0,93100003;1,729000056
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Cathorops wayuu;5;10;2,1;185,3410006;2100;266597,5;700;2600;0;0,299000005
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Centropomus ensiferus;5;10;8,995;130,195;56875;134875;1015;12415;3,885;43,485
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Centropomus pectinatus;5;10;0,7;20,995;5600;215085;5567,692556;14019,60244;0;2,6
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Centropomus spp.;5;10;2,1175;21,6775;21175;216775;4725;15990;0;8,2225
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Centropomus undecimalis;5;10;1,05;63,7;8400;994500;4200;23400;0;8,515000248
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Chaetodipterus faber;5;10;0,7;58,305;1400;126230;1050;3900;0;1,078999978
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Chere;5;10;1,4;65,195;2100;117000;700;3900;0;0,311999993
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Chloroscombrus chrysurus;5;10;2,1;208;2800;357500;700;2600;0;0,246999997
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Conodon nobilis;5;10;0,7;33,67;2800;137267;2333,331055;6309,663242;0;0,429000017
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Coryphaena hippurus;5;10;1,987999982;218,075;9800;1199412,5;3115;7862,176372;0;5,265
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Cynoscion acoupa;5;10;0,7;31,2;4900;217717,5;3500;9750;0;0,780000031
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Cynoscion jamaicensis;5;10;11,30850008;80,7364994;3780;320060;200,5310944;5200;0;0,207999995
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Cynoscion leiarchus;5;10;1,3125;20,475;6562,5;84825;2800;6500;0,231000009;0,65
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Cynoscion similis;5;10;1,12;211,12;4410;633360;700;6240;0;0,301599991
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Decapterus macarellus;5;10;14;26;14000;26000;700;1300;0,175;0,325
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Diapterus auratus;5;10;0,7;84,435;2800;240370;1400;7800;0;0,429000017
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Elops smithi;5;10;0,7;74,62;2100;215865;1400;3900;0;1,95
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Epinephelus adscensionis;5;10;0,7;15,21;8295;181740;5530;19630;0;8,4825
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Epinephelus itajara;5;10;1,078000007;142,48;4200;777400;1400;14560;0,756000005;137,28
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Eugerres plumieri;5;10;0,329000003;7,722000012;2100;46410;3040,000605;9405,882256;0,048999999;0,891800002
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Euthynnus alletteratus;5;10;3,325;356,265004;9800;1615575;1400;9100;0;2,6
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Galeocerdo cuvier;5;10;1,47;19,695;6510;117390;2310;7800;1,47;19,695
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Gerres cinereus;5;10;1,53125;5,1025;5180;39455;2117,5;10100,00031;0;0,351000014
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Ginglymostoma cirratum;5;10;3,15;5,85;15750;29250;3500;6500;3,15;5,85
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Haemulon aurolineatum;5;10;1,214500014;444,73;3500;503555;700;7306,302942;0;0,41014999
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Haemulon bonariense;5;10;56,7;128,7;56700;128700;700;1300;0,065800002;0,215800002
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Haemulon flavolineatum;5;10;0,7;18,2;2100;54015;2100;4550;0;0,429000017
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Haemulon macrostomum;5;10;2,1875;6,9875;10745;28145;2835;6435;0,17745;0,411449991
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Haemulon melanurum;5;10;0,84;6,24;2520;18720;2100;3900;0,15785;0,421850016
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Haemulon parra;5;10;5,925499907;99,32975035;0;154875,5;0;2267,027145;0;0
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Haemulon plumieri;5;10;1,4;67,47;2800;310960;1785;7607,115293;0;0,453699993
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Haemulopsis corvinaeformis;5;10;1,58899997;113,7227001;1309;119990;671,5856097;2600;0;0,195000008
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Hemicaranx amblyrhynchus;5;10;0,7;1,3;4200;7800;4200;7800;0,35;0,65
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Holocentrus adscensionis;5;10;0,945;25,35;490;56615;245;3445;0;0,237899999
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Hypanus guttatus;5;10;1,75;93,86;4200;204490;1400;3250;0;18,2
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Hypanus spp.;5;10;3,745;61,945;7490;123890;1400;2600;2,21375;7,91375
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Hyporthodus flavolimbatus;5;10;3,9025;20,7025;39025;207025;7000;13000;1,807050004;5,263050141
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Katsuwonus pelamis;5;10;14,7;27,3;73500;136500;3500;6500;0;0
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Kyphosus sectatrix;5;10;3,3075;27,625;6300;53592,5;1050;2600;0;2,87625
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Kyphosus vaigiens;5;10;21;39;31500;58500;1050;1950;0,175;0,325
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Lachnolaimus maximus;5;10;0,7;11,7;5600;108810;5090,910986;13000;0;5,147999988
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Larimus breviceps;5;10;3,171000113;83,75834852;2677,5;163800;582,261066;2795;0;0,117000005
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Lobotes surinamensis;5;10;0,7;19,7275;3500;102310;2800;7800;0;9,1
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Lutjanus analis;5;10;0,678999995;15,99;10500;221065;7000;29900;0;7,8
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Lutjanus apodus;5;10;0,610750014;3,815499895;12215;50050;7858,064854;26000;0,0525;1,878499952
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Lutjanus cyanopterus;5;10;0,379750007;15,2425;4095;161817,5;6300;15600;0;6,0775
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Lutjanus griseus;5;10;0,339500001;36,14;3395;323830;6195;15795;0;4,095
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Lutjanus mahogoni;5;10;0,60375;350,87;8452,5;3479450;3815;26000;0;0,522599988
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Lutjanus purpureus;5;10;0,542500004;21,45;9975;430950;11902,99414;29575;0;0,523250005
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Lutjanus synagris;5;10;0,7;26;8400;401537,5;7000;31200;0;0,740999991
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Macrodon ancylodon;5;10;0,7;23,88100035;4200;148200;3500;9100;0;0,65
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Megalops atlanticus;5;10;1,05;161,98;2905;659912,5;2800;10242,39706;0;38,11664949
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Menticirrhus americanus;5;10;0,378000007;38,16800079;1750;95680;1204,596401;7800;0;0,65
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Micropogonias furnieri;5;10;0,7;35,1;3500;156000;2800;6500;0;0,707200023
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Mobula birostris;5;10;71,4;132,6;142800;265200;1400;2600;71,4;132,6
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Mugil curema;5;10;0,7;77,3175;5600;568360;4200;11700;0;0,688999963
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Mugil incilis;5;10;1,438500005;165,75;11200;416000;1032,5;10400;0;0,698750012
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Mugil liza;5;10;0,7;92,82;7000;624000;3500;13000;0;2,6
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Mulloidichthys martinicus;5;10;1,357999973;628,9919873;2100;1092000;1029,999585;3900;0;0,330199991
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Mycteroperca bonaci;5;10;4,241999893;55,5360001;47600;719940;6216,076973;18980;3,85;33,9560006
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Mycteroperca interstitialis;5;10;22,68;51,48;96775;255775;2980,46875;6449,21875;0;0
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Nebris microps;5;10;1,09375;56,44015034;4637,5;152620;2065,561418;6500;0;0,412750007
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Notarius grandicassis;5;10;0,759500014;17,29649965;2800;69218,5;2600,795355;5850;0;2,249000048
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Ocyurus chrysurus;5;10;0,704200004;25,545;2205;255450;2450;14827,02533;0;1,645149992
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Oligoplites saurus;5;10;5,6875;25,1875;5687,5;25187,5;700;1300;0;0
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Opisthonema oglinum;5;10;2,45;470,34;2100;354640;350;1950;0;0,148199998
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Orthopristis rubra;5;10;0,840000033;114,79;1050;147355;700;2600;0;0,299000005
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Panulirus argus;5;10;0,525;27,3;12600;793000;10500;52000;0;1,612000012
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Panulirus laevicauda;5;10;0,420000017;6,11;11025;158275;11518,18411;52000;0;0,768299996
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Penaeus monodon;5;10;0,265999997;8,235499864;8053,5;232050;17493,00048;42900;0;0,168999994
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Penaeus schmitti;5;10;0,35;11,7;7630;254358;7630;39000;0;0,051999999
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Peprilus paru;5;10;2,939999866;5,459999752;8400;15600;1999,997925;3714,28186;0;0
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Polydactylus virginicus;5;10;1,785;30,7775;770;62283;368,7722406;3661,668994;0;0,161849995
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Priacanthus arenatus;5;10;0,733249968;133,315;2450;466602,5;2041,668945;5200;0;0,628549988
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Pseudobatos percellens;5;10;3,92;28,6;7840;57200;1400;2600;0;0,662999995
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Pseudupeneus maculatus;5;10;1,9775;130,9425;3561,25;197242,5;1050;2600;0;0,256100005
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Rachycentron canadum;5;10;1,8375;33,8;14700;270400;5075;10400;0;21,31999997
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Rhinoptera bonasus;5;10;1,995;921,31;5495;2303275;1400;3445;0;8,19
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Rhomboplites aurorubens;5;10;1,4;22,1;6300;136500;3500;9100;0;0,351000014
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Sarda sarda;5;10;19,6;59,8;136377,5;389577,5;4567,5;9067,5;0;0
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Scarus coeruleus;5;10;0,9625;9,782499969;2712,5;30225;1382,785229;8125;0;0,5785
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Sciades proops;5;10;0,79625;39;4200;179400;2800;8768,642314;0;6,020949976
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Scomberomorus brasiliensis;5;10;0,7;60,95375;8400;539370;4900;18200;0;1,538549935
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Scomberomorus cavalla;5;10;0,7;25,48;11130;458802,5;7067,171494;26000;0;13,32825001
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Selar crumenophthalmus;5;10;1,05;171,6;6650;964600;2975;9100;0;0,338000007
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Selene brownii;5;10;1,05;358,28;1750;888387,5;700;3900;0;0,345150002
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Selene setapinnis;5;10;5,74;416;4200;832000;560;3640;0;0,377000012
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Selene vomer;5;10;0,9975;650;2800;1423500;1400;4912,498462;0;1,040000015
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Seriola dumerili;5;10;1,05;22,75;5460;128180;3500;10400;0,198800002;9,035
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Seriola rivoliana;5;10;0,7;31,2;5600;249600;4200;12339,99508;0;2,703999901
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Sparisoma rubripinne;5;10;1,246000009;14,18300011;3115;31102,5;1378,609377;4436,25;0;0,286000004
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Sphyraena barracuda;5;10;0,7;175,24;6160;1268800;3500;13043,57869;0;7,93
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Sphyraena guachancho;5;10;0,7;78;4200;420615;2800;9100;0;0,896999997
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Stellifer microps;5;10;0,7;1,3;6300;11700;6300;11700;0,7;1,3
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Stellifer rastrifer;5;10;9,8;18,2;49000;91000;3500;6500;0,119000001;0,221000002
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Styracura schmardae;5;10;68,6;127,4;137200;254800;1400;2600;8,575;15,925
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Trachinotus carolinus;5;10;0,7;55,12;3500;226200;2800;6500;0;3,795999975
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Trichiurus lepturus;5;10;1,385999997;101,92;3150;296400;1400;4550;0;1,419600041
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Tylosurus acus;5;10;0,7;81,64;1050;81900;700;2010,512366;0;0,972400002
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Tylosurus spp.;5;10;2,205;47,385;3150;47385;700;1885;0,021000001;0,822900021
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Umbrina broussonnetii;5;10;3,325;12,025;9975;36075;2100;3900;0;0
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Umbrina coroides;5;10;0,770000017;88,08799683;2800;257400;1384,525813;6500;0;0,364000002
Caribe;La Guajira;Dibulla;Puerto Arriba (Dibulla);Xiphopenaeus kroyeri;5;10;2,45;97,5;18028,5;624000;2800;13000;0;0
Caribe;La Guajira;Manaure;El Pájaro;Acanthocybium solandri;5;10;10,79049987;25,07049999;71137,5;228637,5;3739,473862;14950,00628;10,79049987;25,07049999
Caribe;La Guajira;Manaure;El Pájaro;Acanthurus bahianus;5;10;1,4;2,6;1400;2600;700;1300;0,098;0,182000001
Caribe;La Guajira;Manaure;El Pájaro;Aetobatus narinari;5;10;12,0925;40,5925;72310;164710;2876,363694;7894,547483;5,60875;10,70875
Caribe;La Guajira;Manaure;El Pájaro;Anisotremus virginicus;5;10;0,952000027;4,394000025;2520;13728;1820;4940;0,126000001;0,421200017
Caribe;La Guajira;Manaure;El Pájaro;Archosargus rhomboidalis;5;10;1,120000017;25,8375;3202,5;73710;1750;4411,312836;0,021;0,429000017
Caribe;La Guajira;Manaure;El Pájaro;Ariidae;5;10;2,1;20,475;5950;82468,75;2100;5200;0,30625;6,6625
Caribe;La Guajira;Manaure;El Pájaro;Ariopsis canteri;5;10;1,435;44,98;3577;178490;1592,5;5132,96875;0,499800005;8,45
Caribe;La Guajira;Manaure;El Pájaro;Auxis thazard;5;10;2,17;46,25400089;4340;92508;1400;3550,625;0,638400017;1,505399959
Caribe;La Guajira;Manaure;El Pájaro;Bagre filamentosus;5;10;1,72900002;33,735;3500;102830;1400;4550;0;2,6
Caribe;La Guajira;Manaure;El Pájaro;Calamus bajonado;5;10;2,240000033;4,160000062;8960;16640;2800;5200;0,189000008;0,351000014
Caribe;La Guajira;Manaure;El Pájaro;Calamus calamus;5;10;0,909999967;9,1;3360;36400;2434,782007;5200;0;0,520000008
Caribe;La Guajira;Manaure;El Pájaro;Calamus penna;5;10;0,903000032;3,783000003;3612;15132;2800;5200;0,26145001;1,50345006
Caribe;La Guajira;Manaure;El Pájaro;Caranx bartholomaei;5;10;2,012500025;19,53249977;8022;77142;2766,111626;5196,687603;0,284550004;1,38255003
Caribe;La Guajira;Manaure;El Pájaro;Caranx crysos;5;10;1,05;20,1825;3640;83200;2498,530251;5200;0;1,3
Caribe;La Guajira;Manaure;El Pájaro;Caranx hippos;5;10;1,4;29,71800005;4802;118820;2593,193015;5200;0,168349996;9,966450088
Caribe;La Guajira;Manaure;El Pájaro;Caranx latus;5;10;1,5225;43,90749901;6090;174070;2728,397015;5200;0,253050003;1,077050003
Caribe;La Guajira;Manaure;El Pájaro;Caranx lugubris;5;10;3,5;6,5;14000;26000;2800;5200;0,231000009;0,429000017
Caribe;La Guajira;Manaure;El Pájaro;Caranx ruber;5;10;0,882000027;6,083999994;280;23920;233,3331055;5113,33291;0,214200009;0,491399996
Caribe;La Guajira;Manaure;El Pájaro;Carcharhinus falciformis;5;10;1,05;1,95;4200;7800;2800;5200;1,05;1,95
Caribe;La Guajira;Manaure;El Pájaro;Carcharhinus leucas;5;10;36,75;126,75;73500;253500;1400;2600;36,75;126,75
Caribe;La Guajira;Manaure;El Pájaro;Centropomus undecimalis;5;10;1,05;17,1925;6247,5;104578,5;3031,307002;9100;0;5,2
Caribe;La Guajira;Manaure;El Pájaro;Cephalopholis fulva;5;10;0,734999987;6,402500093;3675;30875;2975;6500;0,498749994;2,892499954
Caribe;La Guajira;Manaure;El Pájaro;Chloroscombrus chrysurus;5;10;1,68;59,8;3220;143000;700;4940;0,0462;0,345799996
Caribe;La Guajira;Manaure;El Pájaro;Conodon nobilis;5;10;35;65;52500;97500;1050;1950;0,231000009;0,429000017
Caribe;La Guajira;Manaure;El Pájaro;Coryphaena hippurus;5;10;4,305;11,505;17535;57135;2835;6435;0,105;3,705
Caribe;La Guajira;Manaure;El Pájaro;Diapterus auratus;5;10;1,5225;12,70099973;6090;50804;2415;5200;0,140000002;0,404300002
Caribe;La Guajira;Manaure;El Pájaro;Elagatis bipinnulata;5;10;8,05;14,95;24150;44850;2100;3900;0,42700001;0,793000019
Caribe;La Guajira;Manaure;El Pájaro;Elops smithi;5;10;1,424500006;27,77449945;1792;55549;700;2600;0,448000005;3,064750037
Caribe;La Guajira;Manaure;El Pájaro;Epinephelus adscensionis;5;10;2,8;5,2;11200;20800;2800;5200;1,4;2,6
Caribe;La Guajira;Manaure;El Pájaro;Epinephelus itajara;5;10;0,489999992;0,909999985;2450;4550;3500;6500;0,489999992;0,909999985
Caribe;La Guajira;Manaure;El Pájaro;Euthynnus alletteratus;5;10;0,840000033;117,975;2100;353925;1365,000355;3900;0,566649996;1,95
Caribe;La Guajira;Manaure;El Pájaro;Galeocerdo cuvier;5;10;5,228999987;20,70899953;7455;99255;835,7317432;6089,391509;5,228999987;20,70899953
Caribe;La Guajira;Manaure;El Pájaro;Haemulon bonariense;5;10;1,630999963;65,1625;2800;110110;933,3309692;2779,998616;0,119000001;0,325
Caribe;La Guajira;Manaure;El Pájaro;Haemulon flavolineatum;5;10;4,48;48,1;6510;71760;861;1950;0,231000009;0,534299986
